address,file_offset,name,body_bytes,instructions,decompiled,warnings,status,source,native_symbol,name_confidence,name_evidence
083040,003040,egs52_compute_from_near_fdee_083040,220,84,true,13,decompiled_unverified,functions/083040_egs52_compute_from_near_fdee_083040.c,,structural,Instruction source near addresses fdee
083132,003132,egs52_boot_call_far_indirect,6,3,true,1,verified_native,egs52_reconstructed_clean.c,egs52_boot_call_far_indirect,verified,Byte-identical PUSH R5 PUSH R4 RETS trampoline to 092226
083138,003138,egs52_boot_read_far_u32_registers,14,7,true,3,verified_native,egs52_reconstructed_clean.c,egs52_boot_read_far_u32_registers,verified,Byte-identical EXTS word-pair loader to 09222c
083146,003146,egs52_interrupt_188,1128,342,true,161,withheld,,,address_only,Unresolved role; address retained
0835ae,0035ae,egs52_interrupt_0ac,56,20,true,5,withheld,,,address_only,Unresolved role; address retained
0835e6,0035e6,egs52_interrupt_008,134,42,true,10,withheld,,,address_only,Unresolved role; address retained
0835f4,0035f4,egs52_interrupt_010,10,3,true,9,verified_native,egs52_reconstructed_clean.c,egs52_interrupt_010,verified,Instruction-tested FDEE bit0 routing; ordered word I/O and watchdog/reset or application-vector transfer events
083600,003600,egs52_interrupt_018,10,3,true,9,verified_native,egs52_reconstructed_clean.c,egs52_interrupt_018,verified,Instruction-tested FDEE bit0 routing; ordered word I/O and watchdog/reset or application-vector transfer events
08360c,00360c,egs52_interrupt_028,122,36,true,9,verified_native,egs52_reconstructed_clean.c,egs52_interrupt_028,verified,Instruction-tested FDEE bit0 routing; ordered word I/O and watchdog/reset or application-vector transfer events
088024,008024,egs52_boot_service_81,78,24,true,10,decompiled_unverified,functions/088024_egs52_boot_service_81.c,,observed,Callback in boot dispatch record at 0802f4; service byte 81
088072,008072,egs52_boot_service_82,32,10,true,1,decompiled_unverified,functions/088072_egs52_boot_service_82.c,,observed,Callback in boot dispatch record at 0802fc; service byte 82
088092,008092,egs52_boot_service_83,730,264,true,89,decompiled_unverified,functions/088092_egs52_boot_service_83.c,,observed,Callback in boot dispatch record at 080304; service byte 83
08836c,00836c,egs52_boot_service_20,120,38,true,12,decompiled_unverified,functions/08836c_egs52_boot_service_20.c,,observed,Callback in boot dispatch record at 0802a4; service byte 20
0883e4,0083e4,egs52_boot_service_3e,48,16,true,7,decompiled_unverified,functions/0883e4_egs52_boot_service_3e.c,,observed,Callback in boot dispatch record at 0802ec; service byte 3e
088414,008414,egs52_boot_service_27,686,220,true,96,decompiled_unverified,functions/088414_egs52_boot_service_27.c,,observed,Callback in boot dispatch record at 0802b4; service byte 27
0886c2,0086c2,egs52_boot_service_10,518,170,true,60,decompiled_unverified,functions/0886c2_egs52_boot_service_10.c,,observed,Callback in boot dispatch record at 08028c; service byte 10
0888c8,0088c8,egs52_boot_service_28,40,14,true,6,decompiled_unverified,functions/0888c8_egs52_boot_service_28.c,,observed,Callback in boot dispatch record at 08034c; service byte 28
0888f0,0088f0,egs52_boot_service_29,40,14,true,6,decompiled_unverified,functions/0888f0_egs52_boot_service_29.c,,observed,Callback in boot dispatch record at 080354; service byte 29
088918,008918,egs52_boot_service_34,190,62,true,24,decompiled_unverified,functions/088918_egs52_boot_service_34.c,,observed,Callback in boot dispatch record at 0802c4; service byte 34
0889d6,0089d6,egs52_boot_service_36,108,36,true,13,decompiled_unverified,functions/0889d6_egs52_boot_service_36.c,,observed,Callback in boot dispatch record at 0802cc; service byte 36
088a42,008a42,egs52_boot_service_37,78,25,true,9,decompiled_unverified,functions/088a42_egs52_boot_service_37.c,,observed,Callback in boot dispatch record at 0802d4; service byte 37
088a90,008a90,egs52_boot_service_3d,386,121,true,53,decompiled_unverified,functions/088a90_egs52_boot_service_3d.c,,observed,Callback in boot dispatch record at 0802e4; service byte 3d
088c12,008c12,egs52_boot_service_23,230,74,true,23,decompiled_unverified,functions/088c12_egs52_boot_service_23.c,,observed,Callback in boot dispatch record at 0802ac; service byte 23
088cf8,008cf8,egs52_boot_service_1a,328,117,true,41,decompiled_unverified,functions/088cf8_egs52_boot_service_1a.c,,observed,Callback in boot dispatch record at 08029c; service byte 1a
088e40,008e40,egs52_boot_service_11,98,31,true,9,decompiled_unverified,functions/088e40_egs52_boot_service_11.c,,observed,Callback in boot dispatch record at 080294; service byte 11
088ea2,008ea2,egs52_update_near_f462_088ea2,124,50,true,17,decompiled_unverified,functions/088ea2_egs52_update_near_f462_088ea2.c,,structural,Instruction destination near addresses f462
088f1e,008f1e,egs52_update_near_f57f_088f1e,56,18,true,5,decompiled_unverified,functions/088f1e_egs52_update_near_f57f_088f1e.c,,structural,Instruction destination near addresses f57f
088f56,008f56,egs52_update_near_f41e_088f56,122,44,true,8,decompiled_unverified,functions/088f56_egs52_update_near_f41e_088f56.c,,structural,Instruction destination near addresses f41e;f420
089090,009090,egs52_update_near_f186_089090,1082,402,true,92,decompiled_unverified,functions/089090_egs52_update_near_f186_089090.c,,structural,Instruction destination near addresses f186;f18e
0894ca,0094ca,egs52_update_near_f422_0894ca,390,146,true,37,decompiled_unverified,functions/0894ca_egs52_update_near_f422_0894ca.c,,structural,Instruction destination near addresses f422;f424;f426;f428;f186
089650,009650,egs52_update_near_f439_089650,1680,536,true,181,withheld,,,structural,Instruction destination near addresses f439;f442;f43a;f456;f438;f434;f436;f451;f452;f444;f432;f45e;f3e0;f3e2;f422;fde8;f447;f45a;f454;f44c;f448;f44a;f44d;f450;f44e;f44f
089ce0,009ce0,egs52_update_near_f40a_089ce0,222,72,true,27,decompiled_unverified,functions/089ce0_egs52_update_near_f40a_089ce0.c,,structural,Instruction destination near addresses f40a;f40c;f432
089dbe,009dbe,egs52_call_083132_089dbe,100,36,true,8,decompiled_unverified,functions/089dbe_egs52_call_083132_089dbe.c,,structural,Direct call targets 083132;0826f6
089e22,009e22,egs52_transform_far_memory_089e22,64,27,true,6,decompiled_unverified,functions/089e22_egs52_transform_far_memory_089e22.c,,structural,Indirect non-R0 memory destinations in decoded instructions
089e62,009e62,egs52_register_sequence_089e62,6,2,true,0,decompiled_unverified,functions/089e62_egs52_register_sequence_089e62.c,,structural,Register-level instruction sequence; higher-level role unresolved
089e70,009e70,egs52_register_sequence_089e70,2,1,true,1,decompiled_unverified,functions/089e70_egs52_register_sequence_089e70.c,,structural,Register-level instruction sequence; higher-level role unresolved
089e76,009e76,egs52_transform_memory_089e76,10,5,true,1,decompiled_unverified,functions/089e76_egs52_transform_memory_089e76.c,,structural,Indirect non-R0 memory destinations in decoded instructions
089e7e,009e7e,egs52_call_089ef6_089e7e,6,2,true,0,decompiled_unverified,functions/089e7e_egs52_call_089ef6_089e7e.c,,structural,Direct call targets 089ef6
089e84,009e84,egs52_call_089fc0_089e84,6,2,true,0,decompiled_unverified,functions/089e84_egs52_call_089fc0_089e84.c,,structural,Direct call targets 089fc0
089e8a,009e8a,egs52_update_near_f439_089e8a,108,31,true,14,decompiled_unverified,functions/089e8a_egs52_update_near_f439_089e8a.c,,structural,Instruction destination near addresses f439;f43a;f43b;f438;f432;f434;f436;f45e;f3e0
089ef6,009ef6,egs52_update_near_f438_089ef6,202,62,true,31,decompiled_unverified,functions/089ef6_egs52_update_near_f438_089ef6.c,,structural,Instruction destination near addresses f438;f439;f456;f442;f45e;f3e0;f432;f434;f436;f3e2
089fc0,009fc0,egs52_call_089fc6_089fc0,6,2,true,0,decompiled_unverified,functions/089fc0_egs52_call_089fc6_089fc0.c,,structural,Direct call targets 089fc6
089fc6,009fc6,egs52_update_near_f3e0_089fc6,70,18,true,15,decompiled_unverified,functions/089fc6_egs52_update_near_f3e0_089fc6.c,,structural,Instruction destination near addresses f3e0;f444;f45a;f442;f458;f45c;f456;f454;f44c;f451;f44d;f452;fde8;f447
08a00c,00a00c,egs52_update_near_f186_08a00c,42,19,true,4,decompiled_unverified,functions/08a00c_egs52_update_near_f186_08a00c.c,,structural,Instruction destination near addresses f186
08a036,00a036,egs52_register_arithmetic_08a036,78,32,true,0,decompiled_unverified,functions/08a036_egs52_register_arithmetic_08a036.c,,structural,Register-level instruction sequence; higher-level role unresolved
08a084,00a084,egs52_transform_memory_08a084,24,12,true,1,decompiled_unverified,functions/08a084_egs52_transform_memory_08a084.c,,structural,Indirect non-R0 memory destinations in decoded instructions
092118,012118,egs52_near_to_far_registers,22,8,true,2,verified_native,egs52_reconstructed_clean.c,egs52_near_to_physical,verified,Select DPP from high two pointer bits and return R5:R4
09212e,01212e,egs52_multiply_u32_registers,32,12,true,1,verified_native,egs52_reconstructed_clean.c,egs52_multiply_u32_registers,verified,R5:R4 times R11:R10 modulo 2^32
09214e,01214e,egs52_divide_s32_registers,102,38,true,1,verified_native,egs52_reconstructed_clean.c,egs52_divide_s32_registers,verified,Signed register-pair division and sign restoration
0921b4,0121b4,egs52_divide_u32_registers,26,9,true,1,verified_native,egs52_reconstructed_clean.c,egs52_divide_u32_registers,verified,Unsigned register-pair division
0921ce,0121ce,egs52_divide_u32_wide_divisor,88,35,true,0,verified_native,egs52_reconstructed_clean.c,egs52_divide_u32_wide_divisor,verified,Shared division tail for nonzero high divisor word
092226,012226,egs52_call_far_indirect,6,3,true,1,verified_native,egs52_reconstructed_clean.c,egs52_call_far_indirect,verified,Push R5/R4 onto hardware stack then RETS; an indirect call trampoline
09222c,01222c,egs52_read_far_u32_registers,14,7,true,3,verified_native,egs52_reconstructed_clean.c,egs52_read_far_u32_registers,verified,EXTS reads two words into R10/R11; advances R5:R4 by two
09223a,01223a,egs52_abs_s16_bits,14,7,true,1,verified_native,egs52_reconstructed_clean.c,egs52_abs_s16_bits,verified,Signed compare and word NEG; 0x8000 preserved
092248,012248,egs52_memcpy_near,30,15,true,2,verified_native,egs52_reconstructed_clean.c,egs52_memcpy_near,verified,Forward byte copy with zero-length guard
09226c,01226c,egs52_copy_bytes_registers,10,5,true,1,verified_native,egs52_reconstructed_clean.c,egs52_copy_bytes_registers,verified,Compiler byte-copy loop using R3/R4/R10
09227c,01227c,egs52_copy_words_registers,10,5,true,1,verified_native,egs52_reconstructed_clean.c,egs52_copy_words_registers,verified,Compiler word-copy loop using R3/R4/R10
092780,012780,egs52_transform_memory_092780,358,132,true,31,decompiled_unverified,functions/092780_egs52_transform_memory_092780.c,,structural,Indirect non-R0 memory destinations in decoded instructions
093b00,013b00,egs52_application_reset_vector,4,1,true,1,vector_data,egs52_vectors.c,,observed,Secondary vector zero jumps to 0x093d00
093b04,013b04,egs52_interrupt_004,4,1,true,1,vector_data,egs52_vectors.c,,observed,Exact JMPS vector slot and destination in decoded image
093b0c,013b0c,egs52_interrupt_00c,4,1,true,1,vector_data,egs52_vectors.c,,observed,Exact JMPS vector slot and destination in decoded image
093b14,013b14,egs52_interrupt_014,4,1,true,1,vector_data,egs52_vectors.c,,observed,Exact JMPS vector slot and destination in decoded image
093b1c,013b1c,egs52_interrupt_01c,4,1,true,1,vector_data,egs52_vectors.c,,observed,Exact JMPS vector slot and destination in decoded image
093b20,013b20,egs52_interrupt_020,4,1,true,1,vector_data,egs52_vectors.c,,observed,Exact JMPS vector slot and destination in decoded image
093b24,013b24,egs52_interrupt_024,4,1,true,1,vector_data,egs52_vectors.c,,observed,Exact JMPS vector slot and destination in decoded image
093b2c,013b2c,egs52_interrupt_02c,4,1,true,1,vector_data,egs52_vectors.c,,observed,Exact JMPS vector slot and destination in decoded image
093b30,013b30,egs52_interrupt_030,4,1,true,1,vector_data,egs52_vectors.c,,observed,Exact JMPS vector slot and destination in decoded image
093b34,013b34,egs52_interrupt_034,4,1,true,1,vector_data,egs52_vectors.c,,observed,Exact JMPS vector slot and destination in decoded image
093b38,013b38,egs52_interrupt_038,4,1,true,1,vector_data,egs52_vectors.c,,observed,Exact JMPS vector slot and destination in decoded image
093b3c,013b3c,egs52_interrupt_03c,4,1,true,1,vector_data,egs52_vectors.c,,observed,Exact JMPS vector slot and destination in decoded image
093b40,013b40,egs52_interrupt_040,4,1,true,1,vector_data,egs52_vectors.c,,observed,Exact JMPS vector slot and destination in decoded image
093b44,013b44,egs52_interrupt_044,4,1,true,1,vector_data,egs52_vectors.c,,observed,Exact JMPS vector slot and destination in decoded image
093b48,013b48,egs52_interrupt_048,4,1,true,1,vector_data,egs52_vectors.c,,observed,Exact JMPS vector slot and destination in decoded image
093b4c,013b4c,egs52_interrupt_04c,4,1,true,1,vector_data,egs52_vectors.c,,observed,Exact JMPS vector slot and destination in decoded image
093b50,013b50,egs52_register_sequence_093b50,4,1,true,9,vector_data,egs52_vectors.c,,structural,Register-level instruction sequence; higher-level role unresolved
093b54,013b54,egs52_register_sequence_093b54,4,1,true,9,vector_data,egs52_vectors.c,,structural,Register-level instruction sequence; higher-level role unresolved
093b58,013b58,egs52_register_sequence_093b58,4,1,true,9,vector_data,egs52_vectors.c,,structural,Register-level instruction sequence; higher-level role unresolved
